,part,trialId,charId,l,b,r,t,char
0,2,209,387,1220,505,1242,577,","
0,2,209,388,1242,505,1265,577,g
0,2,209,389,1265,505,1280,577,r
0,2,209,390,1280,505,1295,577,o
0,2,209,391,1295,505,1310,577,f
0,2,209,392,1310,505,1332,577,t
0,2,209,393,1332,505,1355,577,s
0,2,209,394,1355,505,1370,577,a
0,2,209,395,1370,505,1385,577,g
0,2,209,396,1385,505,1400,577,t
0,2,209,397,1400,505,1425,577,.
0,2,235,1,190,136,215,208,F
0,2,235,2,215,136,230,208,o
0,2,235,3,230,136,252,208,r
0,2,235,4,252,136,275,208,a
0,2,235,5,275,136,297,208,t
0,2,235,6,297,136,320,208,k
0,2,235,7,320,136,335,208,o
0,2,235,8,335,136,350,208,m
0,2,235,9,350,136,365,208,m
0,2,235,10,365,136,387,208,e
0,2,235,11,387,136,410,208,v
0,2,235,12,410,136,425,208,i
0,2,235,13,425,136,440,208,d
0,2,235,14,440,136,455,208,e
0,2,235,15,455,136,470,208,r
0,2,235,16,470,136,492,208,e
0,2,235,17,492,136,515,208,f
0,2,235,18,515,136,530,208,r
0,2,235,19,530,136,552,208,a
0,2,235,20,552,136,575,208,g
0,2,235,21,575,136,590,208,y
0,2,235,22,590,136,605,208,m
0,2,235,23,605,136,620,208,n
0,2,235,24,620,136,635,208,a
0,2,235,25,635,136,650,208,s
0,2,235,26,650,136,665,208,i
0,2,235,27,665,136,680,208,e
0,2,235,28,680,136,702,208,t
0,2,235,29,702,136,725,208,s
0,2,235,30,725,136,740,208,k
0,2,235,31,740,136,755,208,a
0,2,235,32,755,136,777,208,l
0,2,235,33,777,136,807,208,I
0,2,235,34,807,136,830,208,a
0,2,235,35,830,136,845,208,l
0,2,235,36,845,136,860,208,t
0,2,235,37,860,136,875,208,s
0,2,235,38,875,136,897,208,å
0,2,235,39,897,136,920,208,u
0,2,235,40,920,136,942,208,d
0,2,235,41,942,136,965,208,a
0,2,235,42,965,136,987,208,t
0,2,235,43,987,136,1010,208,g
0,2,235,44,1010,136,1032,208,å
0,2,235,45,1032,136,1055,208,p
0,2,235,46,1055,136,1077,208,å
0,2,235,47,1077,136,1100,208,e
0,2,235,48,1100,136,1115,208,g
0,2,235,49,1115,136,1130,208,e
0,2,235,50,1130,136,1152,208,n
0,2,235,51,1152,136,1175,208,h
0,2,235,52,1175,136,1190,208,å
0,2,235,53,1190,136,1205,208,n
0,2,235,54,1205,136,1220,208,d
0,2,235,55,1220,136,1242,208,.
0,2,235,56,1242,136,1265,208,J
0,2,235,57,1265,136,1280,208,e
0,2,235,58,1280,136,1302,208,g
0,2,235,59,1302,136,1325,208,v
0,2,235,60,1325,136,1340,208,i
0,2,235,61,1340,136,1362,208,l
0,2,235,62,1362,136,1385,208,a
0,2,235,63,1385,136,1400,208,n
0,2,235,64,1400,136,1415,208,b
0,2,235,65,1415,136,1430,208,e
0,2,235,66,1430,136,1445,208,f
0,2,235,67,1445,136,1460,208,a
0,2,235,68,1460,136,1475,208,l
0,2,235,69,1475,136,1497,208,e
0,2,235,70,1497,136,1520,208,j
0,2,235,71,1520,136,1535,208,e
0,2,235,72,1535,136,1557,208,r
0,2,235,73,1557,136,1580,208,h
0,2,235,74,1580,136,1595,208,e
0,2,235,75,1595,136,1610,208,l
0,2,235,76,1610,136,1635,208,t
0,2,235,77,190,208,215,307,b
0,2,235,78,215,208,230,307,o
0,2,235,79,230,208,245,307,g
0,2,235,80,245,208,260,307,s
0,2,235,81,260,208,275,307,t
0,2,235,82,275,208,290,307,a
0,2,235,83,290,208,305,307,v
0,2,235,84,305,208,320,307,e
0,2,235,85,320,208,335,307,l
0,2,235,86,335,208,350,307,i
0,2,235,87,350,208,365,307,g
0,2,235,88,365,208,387,307,t
0,2,235,89,387,208,410,307,a
0,2,235,90,410,208,432,307,t
0,2,235,91,432,208,455,307,g
0,2,235,92,455,208,477,307,å
0,2,235,93,477,208,507,307,–
0,2,235,94,507,208,530,307,d
0,2,235,95,530,208,545,307,e
0,2,235,96,545,208,567,307,t
0,2,235,97,567,208,590,307,e
0,2,235,98,590,208,612,307,r
0,2,235,99,612,208,635,307,e
0,2,235,100,635,208,657,307,n
0,2,235,101,657,208,680,307,a
0,2,235,102,680,208,695,307,k
0,2,235,103,695,208,710,307,t
0,2,235,104,710,208,725,307,i
0,2,235,105,725,208,740,307,v
0,2,235,106,740,208,755,307,i
0,2,235,107,755,208,770,307,t
0,2,235,108,770,208,785,307,e
0,2,235,109,785,208,800,307,t
0,2,235,110,800,208,822,307,","
0,2,235,111,822,208,845,307,s
0,2,235,112,845,208,860,307,o
0,2,235,113,860,208,882,307,m
0,2,235,114,882,208,905,307,a
0,2,235,115,905,208,920,307,l
0,2,235,116,920,208,935,307,t
0,2,235,117,935,208,950,307,i
0,2,235,118,950,208,972,307,d
0,2,235,119,972,208,995,307,f
0,2,235,120,995,208,1010,307,ø
0,2,235,121,1010,208,1025,307,r
0,2,235,122,1025,208,1040,307,e
0,2,235,123,1040,208,1062,307,r
0,2,235,124,1062,208,1085,307,t
0,2,235,125,1085,208,1100,307,i
0,2,235,126,1100,208,1122,307,l
0,2,235,127,1122,208,1145,307,n
0,2,235,128,1145,208,1160,307,o
0,2,235,129,1160,208,1175,307,g
0,2,235,130,1175,208,1190,307,e
0,2,235,131,1190,208,1212,307,t
0,2,235,132,1212,208,1235,307,n
0,2,235,133,1235,208,1250,307,y
0,2,235,134,1250,208,1265,307,t
0,2,235,135,1265,208,1287,307,","
0,2,235,136,1287,208,1310,307,h
0,2,235,137,1310,208,1325,307,v
0,2,235,138,1325,208,1340,307,i
0,2,235,139,1340,208,1362,307,s
0,2,235,140,1362,208,1392,307,I
0,2,235,141,1392,208,1415,307,b
0,2,235,142,1415,208,1430,307,l
0,2,235,143,1430,208,1445,307,o
0,2,235,144,1445,208,1467,307,t
0,2,235,145,1467,208,1490,307,h
0,2,235,146,1490,208,1505,307,u
0,2,235,147,1505,208,1520,307,s
0,2,235,148,1520,208,1535,307,k
0,2,235,149,1535,208,1550,307,e
0,2,235,150,1550,208,1572,307,r
0,2,235,151,1572,208,1595,307,j
0,2,235,152,1595,208,1610,307,e
0,2,235,153,1610,208,1625,307,r
0,2,235,154,1625,208,1640,307,e
0,2,235,155,1640,208,1665,307,s
0,2,235,156,190,307,215,406,n
0,2,235,157,215,307,230,406,y
0,2,235,158,230,307,245,406,s
0,2,235,159,245,307,260,406,g
0,2,235,160,260,307,275,406,e
0,2,235,161,275,307,290,406,r
0,2,235,162,290,307,305,406,r
0,2,235,163,305,307,320,406,i
0,2,235,164,320,307,335,406,g
0,2,235,165,335,307,350,406,h
0,2,235,166,350,307,365,406,e
0,2,235,167,365,307,387,406,d
0,2,235,168,387,307,410,406,o
0,2,235,169,410,307,432,406,g
0,2,235,170,432,307,455,406,b
0,2,235,171,455,307,470,406,e
0,2,235,172,470,307,485,406,g
0,2,235,173,485,307,500,406,i
0,2,235,174,500,307,515,406,v
0,2,235,175,515,307,530,406,e
0,2,235,176,530,307,552,406,r
0,2,235,177,552,307,575,406,j
0,2,235,178,575,307,590,406,e
0,2,235,179,590,307,612,406,r
0,2,235,180,612,307,635,406,u
0,2,235,181,635,307,657,406,d
0,2,235,182,657,307,687,406,i
0,2,235,183,687,307,710,406,d
0,2,235,184,710,307,725,406,e
0,2,235,185,725,307,747,406,t
0,2,235,186,747,307,770,406,r
0,2,235,187,770,307,785,406,u
0,2,235,188,785,307,800,406,m
0,2,235,189,800,307,822,406,","
0,2,235,190,822,307,845,406,d
0,2,235,191,845,307,860,406,e
0,2,235,192,860,307,882,406,r
0,2,235,193,882,307,905,406,l
0,2,235,194,905,307,920,406,i
0,2,235,195,920,307,935,406,g
0,2,235,196,935,307,957,406,e
0,2,235,197,957,307,980,406,n
0,2,235,198,980,307,1002,406,u
0,2,235,199,1002,307,1025,406,t
0,2,235,200,1025,307,1040,406,i
0,2,235,201,1040,307,1055,406,l
0,2,235,202,1055,307,1070,406,s
0,2,235,203,1070,307,1085,406,y
0,2,235,204,1085,307,1100,406,n
0,2,235,205,1100,307,1115,406,e
0,2,235,206,1115,307,1130,406,l
0,2,235,207,1130,307,1145,406,a
0,2,235,208,1145,307,1160,406,d
0,2,235,209,1160,307,1175,406,e
0,2,235,210,1175,307,1190,406,n
0,2,235,211,1190,307,1205,406,d
0,2,235,212,1205,307,1227,406,e
0,2,235,213,1227,307,1250,406,s
0,2,235,214,1250,307,1265,406,e
0,2,235,215,1265,307,1287,406,r
0,2,235,216,1287,307,1310,406,e
0,2,235,217,1310,307,1325,406,n
0,2,235,218,1325,307,1347,406,s
0,2,235,219,1347,307,1370,406,u
0,2,235,220,1370,307,1392,406,d
0,2,235,221,1392,307,1422,406,i
0,2,235,222,1422,307,1445,406,a
0,2,235,223,1445,307,1460,406,l
0,2,235,224,1460,307,1475,406,l
0,2,235,225,1475,307,1497,406,e
0,2,235,226,1497,307,1520,406,r
0,2,235,227,1520,307,1535,406,e
0,2,235,228,1535,307,1550,406,t
0,2,235,229,1550,307,1565,406,n
0,2,235,230,1565,307,1580,406,i
0,2,235,231,1580,307,1595,406,n
0,2,235,232,1595,307,1610,406,g
0,2,235,233,1610,307,1625,406,e
0,2,235,234,1625,307,1640,406,r
0,2,235,235,1640,307,1662,406,.
0,2,235,236,1662,307,1685,406,S
0,2,235,237,1685,307,1710,406,å
0,2,235,238,190,406,215,505,v
0,2,235,239,215,406,230,505,i
0,2,235,240,230,406,252,505,l
0,2,235,241,252,406,275,505,a
0,2,235,242,275,406,290,505,l
0,2,235,243,290,406,305,505,l
0,2,235,244,305,406,327,505,e
0,2,235,245,327,406,350,505,v
0,2,235,246,350,406,365,505,e
0,2,235,247,365,406,380,505,j
0,2,235,248,380,406,402,505,e
0,2,235,249,402,406,425,505,f
0,2,235,250,425,406,440,505,ø
0,2,235,251,440,406,455,505,r
0,2,235,252,455,406,477,505,e
0,2,235,253,477,406,500,505,t
0,2,235,254,500,406,515,505,i
0,2,235,255,515,406,537,505,l
0,2,235,256,537,406,560,505,n
0,2,235,257,560,406,575,505,y
0,2,235,258,575,406,597,505,e
0,2,235,259,597,406,620,505,s
0,2,235,260,620,406,635,505,t
0,2,235,261,635,406,650,505,e
0,2,235,262,650,406,665,505,d
0,2,235,263,665,406,680,505,e
0,2,235,264,680,406,695,505,r
0,2,235,265,695,406,717,505,","
0,2,235,266,717,406,740,505,n
0,2,235,267,740,406,762,505,y
0,2,235,268,762,406,785,505,v
0,2,235,269,785,406,800,505,i
0,2,235,270,800,406,815,505,d
0,2,235,271,815,406,830,505,e
0,2,235,272,830,406,845,505,n
0,2,235,273,845,406,867,505,","
0,2,235,274,867,406,890,505,n
0,2,235,275,890,406,905,505,y
0,2,235,276,905,406,927,505,e
0,2,235,277,927,406,950,505,o
0,2,235,278,950,406,965,505,p
0,2,235,279,965,406,980,505,l
0,2,235,280,980,406,995,505,e
0,2,235,281,995,406,1010,505,v
0,2,235,282,1010,406,1025,505,e
0,2,235,283,1025,406,1040,505,l
0,2,235,284,1040,406,1055,505,s
0,2,235,285,1055,406,1070,505,e
0,2,235,286,1070,406,1092,505,r
0,2,235,287,1092,406,1115,505,o
0,2,235,288,1115,406,1137,505,g
0,2,235,289,1137,406,1160,505,n
0,2,235,290,1160,406,1175,505,y
0,2,235,291,1175,406,1197,505,e
0,2,235,292,1197,406,1220,505,e
0,2,235,293,1220,406,1235,505,r
0,2,235,294,1235,406,1250,505,f
0,2,235,295,1250,406,1265,505,a
0,2,235,296,1265,406,1280,505,r
0,2,235,297,1280,406,1295,505,i
0,2,235,298,1295,406,1310,505,n
0,2,235,299,1310,406,1325,505,g
0,2,235,300,1325,406,1340,505,e
0,2,235,301,1340,406,1355,505,r
0,2,235,302,1355,406,1377,505,.
0,2,235,303,1377,406,1407,505,I
0,2,235,304,1407,406,1430,505,s
0,2,235,305,1430,406,1445,505,i
0,2,235,306,1445,406,1467,505,n
0,2,235,307,1467,406,1490,505,g
0,2,235,308,1490,406,1505,505,l
0,2,235,309,1505,406,1520,505,i
0,2,235,310,1520,406,1535,505,m
0,2,235,311,1535,406,1550,505,r
0,2,235,312,1550,406,1565,505,e
0,2,235,313,1565,406,1580,505,n
0,2,235,314,1580,406,1595,505,d
0,2,235,315,1595,406,1617,505,e
0,2,235,316,1617,406,1640,505,b
0,2,235,317,1640,406,1655,505,o
0,2,235,318,1655,406,1680,505,g
0,2,235,319,190,505,215,604,T
0,2,235,320,215,505,230,604,h
0,2,235,321,230,505,252,604,e
0,2,235,322,252,505,275,604,L
0,2,235,323,275,505,290,604,o
0,2,235,324,290,505,305,604,s
0,2,235,325,305,505,327,604,t
0,2,235,326,327,505,350,604,A
0,2,235,327,350,505,365,604,r
0,2,235,328,365,505,387,604,t
0,2,235,329,387,505,410,604,o
0,2,235,330,410,505,432,604,f
0,2,235,331,432,505,455,604,W
0,2,235,332,455,505,470,604,a
0,2,235,333,470,505,485,604,l
0,2,235,334,485,505,500,604,k
0,2,235,335,500,505,515,604,i
0,2,235,336,515,505,530,604,n
0,2,235,337,530,505,552,604,g
0,2,235,338,552,505,575,604,s
0,2,235,339,575,505,590,604,k
0,2,235,340,590,505,605,604,r
0,2,235,341,605,505,620,604,i
0,2,235,342,620,505,635,604,v
0,2,235,343,635,505,650,604,e
0,2,235,344,650,505,672,604,r
0,2,235,345,672,505,695,604,f
0,2,235,346,695,505,710,604,o
0,2,235,347,710,505,725,604,r
0,2,235,348,725,505,740,604,f
0,2,235,349,740,505,755,604,a
0,2,235,350,755,505,770,604,t
0,2,235,351,770,505,785,604,t
0,2,235,352,785,505,800,604,e
0,2,235,353,800,505,815,604,r
0,2,235,354,815,505,830,604,e
0,2,235,355,830,505,852,604,n
0,2,235,356,852,505,875,604,G
0,2,235,357,875,505,890,604,e
0,2,235,358,890,505,905,604,o
0,2,235,359,905,505,920,604,f
0,2,235,360,920,505,942,604,f
0,2,235,361,942,505,965,604,N
0,2,235,362,965,505,980,604,i
0,2,235,363,980,505,995,604,c
0,2,235,364,995,505,1010,604,h
0,2,235,365,1010,505,1025,604,o
0,2,235,366,1025,505,1040,604,l
0,2,235,367,1040,505,1055,604,s
0,2,235,368,1055,505,1070,604,o
0,2,235,369,1070,505,1092,604,n
0,2,235,370,1092,505,1115,604,s
0,2,235,371,1115,505,1130,604,å
0,2,235,372,1130,505,1145,604,l
0,2,235,373,1145,505,1160,604,e
0,2,235,374,1160,505,1175,604,d
0,2,235,375,1175,505,1190,604,e
0,2,235,376,1190,505,1205,604,s
0,2,235,377,1205,505,1227,604,:
0,2,235,378,1227,505,1250,604,'
0,2,235,379,1250,505,1265,604,M
0,2,235,380,1265,505,1280,604,o
0,2,235,381,1280,505,1295,604,d
0,2,235,382,1295,505,1310,604,e
0,2,235,383,1310,505,1325,604,r
0,2,235,384,1325,505,1340,604,n
0,2,235,385,1340,505,1362,604,e
0,2,235,386,1362,505,1385,604,l
0,2,235,387,1385,505,1400,604,i
0,2,235,388,1400,505,1415,604,t
0,2,235,389,1415,505,1430,604,t
0,2,235,390,1430,505,1445,604,e
0,2,235,391,1445,505,1460,604,r
0,2,235,392,1460,505,1475,604,a
0,2,235,393,1475,505,1490,604,t
0,2,235,394,1490,505,1505,604,u
0,2,235,395,1505,505,1520,604,r
0,2,235,396,1520,505,1535,604,t
0,2,235,397,1535,505,1550,604,e
0,2,235,398,1550,505,1565,604,o
0,2,235,399,1565,505,1580,604,r
0,2,235,400,1580,505,1602,604,i
0,2,235,401,1602,505,1625,604,s
0,2,235,402,1625,505,1640,604,e
0,2,235,403,1640,505,1662,604,r
0,2,235,404,1662,505,1685,604,e
0,2,235,405,1685,505,1710,604,n
0,2,235,406,190,604,215,703,l
0,2,235,407,215,604,230,703,i
0,2,235,408,230,604,245,703,g
0,2,235,409,245,604,260,703,h
0,2,235,410,260,604,275,703,e
0,2,235,411,275,604,297,703,d
0,2,235,412,297,604,320,703,m
0,2,235,413,320,604,335,703,e
0,2,235,414,335,604,350,703,l
0,2,235,415,350,604,365,703,l
0,2,235,416,365,604,380,703,e
0,2,235,417,380,604,402,703,m
0,2,235,418,402,604,425,703,a
0,2,235,419,425,604,447,703,t
0,2,235,420,447,604,470,703,g
0,2,235,421,470,604,492,703,å
0,2,235,422,492,604,515,703,o
0,2,235,423,515,604,537,703,g
0,2,235,424,537,604,560,703,a
0,2,235,425,560,604,582,703,t
0,2,235,426,582,604,605,703,s
0,2,235,427,605,604,620,703,k
0,2,235,428,620,604,635,703,r
0,2,235,429,635,604,650,703,i
0,2,235,430,650,604,665,703,v
0,2,235,431,665,604,680,703,e
0,2,235,432,680,604,702,703,:
0,2,235,433,702,604,725,703,e
0,2,235,434,725,604,747,703,n
0,2,235,435,747,604,770,703,g
0,2,235,436,770,604,785,703,å
0,2,235,437,785,604,800,703,t
0,2,235,438,800,604,815,703,u
0,2,235,439,815,604,837,703,r
0,2,235,440,837,604,860,703,i
0,2,235,441,860,604,875,703,n
0,2,235,442,875,604,890,703,d
0,2,235,443,890,604,905,703,s
0,2,235,444,905,604,920,703,k
0,2,235,445,920,604,935,703,r
0,2,235,446,935,604,950,703,i
0,2,235,447,950,604,965,703,v
0,2,235,448,965,604,980,703,e
0,2,235,449,980,604,1002,703,r
0,2,235,450,1002,604,1025,703,s
0,2,235,451,1025,604,1040,703,i
0,2,235,452,1040,604,1062,703,g
0,2,235,453,1062,604,1092,703,i
0,2,235,454,1092,604,1115,703,r
0,2,235,455,1115,604,1130,703,u
0,2,235,456,1130,604,1152,703,m
0,2,235,457,1152,604,1175,703,p
0,2,235,458,1175,604,1197,703,å
0,2,235,459,1197,604,1220,703,s
0,2,235,460,1220,604,1235,703,a
0,2,235,461,1235,604,1250,703,m
0,2,235,462,1250,604,1265,703,m
0,2,235,463,1265,604,1287,703,e
0,2,235,464,1287,604,1310,703,m
0,2,235,465,1310,604,1325,703,å
0,2,235,466,1325,604,1340,703,d
0,2,235,467,1340,604,1362,703,e
0,2,235,468,1362,604,1385,703,s
0,2,235,469,1385,604,1400,703,o
0,2,235,470,1400,604,1422,703,m
0,2,235,471,1422,604,1445,703,o
0,2,235,472,1445,604,1460,703,r
0,2,235,473,1460,604,1482,703,d
0,2,235,474,1482,604,1505,703,i
0,2,235,475,1505,604,1520,703,n
0,2,235,476,1520,604,1535,703,d
0,2,235,477,1535,604,1550,703,s
0,2,235,478,1550,604,1565,703,k
0,2,235,479,1565,604,1580,703,r
0,2,235,480,1580,604,1595,703,i
0,2,235,481,1595,604,1610,703,v
0,2,235,482,1610,604,1625,703,e
0,2,235,483,1625,604,1647,703,r
0,2,235,484,1647,604,1670,703,s
0,2,235,485,1670,604,1685,703,i
0,2,235,486,1685,604,1710,703,g
0,2,235,487,190,703,222,770,i
0,2,235,488,222,703,245,770,e
0,2,235,489,245,703,267,770,n
0,2,235,490,267,703,290,770,t
0,2,235,491,290,703,305,770,e
0,2,235,492,305,703,320,770,k
0,2,235,493,320,703,335,770,s
0,2,235,494,335,703,350,770,t
0,2,235,495,350,703,375,770,.
0,2,221,1,190,136,215,208,J
0,2,221,2,215,136,230,208,e
0,2,221,3,230,136,252,208,g
0,2,221,4,252,136,275,208,v
0,2,221,5,275,136,290,208,i
0,2,221,6,290,136,312,208,l
0,2,221,7,312,136,335,208,b
0,2,221,8,335,136,350,208,e
0,2,221,9,350,136,365,208,n
0,2,221,10,365,136,380,208,y
0,2,221,11,380,136,395,208,t
0,2,221,12,395,136,410,208,t
0,2,221,13,410,136,432,208,e
0,2,221,14,432,136,455,208,l
0,2,221,15,455,136,470,208,e
0,2,221,16,470,136,485,208,j
0,2,221,17,485,136,500,208,l
0,2,221,18,500,136,515,208,i
0,2,221,19,515,136,530,208,g
0,2,221,20,530,136,545,208,h
0,2,221,21,545,136,560,208,e
0,2,221,22,560,136,575,208,d
0,2,221,23,575,136,590,208,e
0,2,221,24,590,136,612,208,n
0,2,221,25,612,136,635,208,t
0,2,221,26,635,136,650,208,i
0,2,221,27,650,136,672,208,l
0,2,221,28,672,136,695,208,a
0,2,221,29,695,136,717,208,t
0,2,221,30,717,136,740,208,o
0,2,221,31,740,136,755,208,p
0,2,221,32,755,136,770,208,f
0,2,221,33,770,136,785,208,o
0,2,221,34,785,136,800,208,r
0,2,221,35,800,136,815,208,d
0,2,221,36,815,136,830,208,r
0,2,221,37,830,136,852,208,e
0,2,221,38,852,136,875,208,j
0,2,221,39,875,136,890,208,e
0,2,221,40,890,136,912,208,r
0,2,221,41,912,136,935,208,t
0,2,221,42,935,136,950,208,i
0,2,221,43,950,136,972,208,l
0,2,221,44,972,136,995,208,n
0,2,221,45,995,136,1010,208,u
0,2,221,46,1010,136,1032,208,","
0,2,221,47,1032,136,1055,208,n
0,2,221,48,1055,136,1070,208,å
0,2,221,49,1070,136,1092,208,r
0,2,221,50,1092,136,1122,208,I
0,2,221,51,1122,136,1145,208,f
0,2,221,52,1145,136,1160,208,o
0,2,221,53,1160,136,1175,208,r
0,2,221,54,1175,136,1190,208,l
0,2,221,55,1190,136,1205,208,a
0,2,221,56,1205,136,1220,208,d
0,2,221,57,1220,136,1235,208,e
0,2,221,58,1235,136,1257,208,r
0,2,221,59,1257,136,1280,208,g
0,2,221,60,1280,136,1295,208,y
0,2,221,61,1295,136,1310,208,m
0,2,221,62,1310,136,1325,208,n
0,2,221,63,1325,136,1340,208,a
0,2,221,64,1340,136,1355,208,s
0,2,221,65,1355,136,1370,208,i
0,2,221,66,1370,136,1385,208,e
0,2,221,67,1385,136,1400,208,t
0,2,221,68,1400,136,1422,208,s
0,2,221,69,1422,136,1445,208,t
0,2,221,70,1445,136,1460,208,r
0,2,221,71,1460,136,1475,208,y
0,2,221,72,1475,136,1490,208,g
0,2,221,73,1490,136,1505,208,g
0,2,221,74,1505,136,1527,208,e
0,2,221,75,1527,136,1550,208,r
0,2,221,76,1550,136,1565,208,a
0,2,221,77,1565,136,1580,208,m
0,2,221,78,1580,136,1595,208,m
0,2,221,79,1595,136,1610,208,e
0,2,221,80,1610,136,1632,208,r
0,2,221,81,1632,136,1655,208,a
0,2,221,82,1655,136,1680,208,t
0,2,221,83,190,208,215,307,k
0,2,221,84,215,208,230,307,a
0,2,221,85,230,208,245,307,s
0,2,221,86,245,208,260,307,t
0,2,221,87,260,208,282,307,e
0,2,221,88,282,208,305,307,j
0,2,221,89,305,208,320,307,e
0,2,221,90,320,208,342,307,r
0,2,221,91,342,208,365,307,u
0,2,221,92,365,208,387,307,d
0,2,221,93,387,208,417,307,i
0,2,221,94,417,208,440,307,l
0,2,221,95,440,208,455,307,i
0,2,221,96,455,208,470,307,v
0,2,221,97,470,208,485,307,e
0,2,221,98,485,208,500,307,t
0,2,221,99,500,208,522,307,;
0,2,221,100,522,208,552,307,I
0,2,221,101,552,208,575,307,s
0,2,221,102,575,208,590,307,k
0,2,221,103,590,208,605,307,a
0,2,221,104,605,208,627,307,l
0,2,221,105,627,208,650,307,o
0,2,221,106,650,208,665,307,p
0,2,221,107,665,208,680,307,l
0,2,221,108,680,208,695,307,e
0,2,221,109,695,208,710,307,v
0,2,221,110,710,208,732,307,e
0,2,221,111,732,208,755,307,v
0,2,221,112,755,208,770,307,e
0,2,221,113,770,208,785,307,r
0,2,221,114,785,208,800,307,d
0,2,221,115,800,208,815,307,e
0,2,221,116,815,208,830,307,n
0,2,221,117,830,208,852,307,","
0,2,221,118,852,208,875,307,p
0,2,221,119,875,208,890,307,r
0,2,221,120,890,208,905,307,ø
0,2,221,121,905,208,920,307,v
0,2,221,122,920,208,942,307,e
0,2,221,123,942,208,965,307,j
0,2,221,124,965,208,980,307,e
0,2,221,125,980,208,1002,307,r
0,2,221,126,1002,208,1025,307,s
0,2,221,127,1025,208,1040,307,e
0,2,221,128,1040,208,1055,307,l
0,2,221,129,1055,208,1077,307,v
0,2,221,130,1077,208,1100,307,a
0,2,221,131,1100,208,1115,307,f
0,2,221,132,1115,208,1137,307,","
0,2,221,133,1137,208,1160,307,b
0,2,221,134,1160,208,1175,307,e
0,2,221,135,1175,208,1190,307,g
0,2,221,136,1190,208,1212,307,å
0,2,221,137,1212,208,1235,307,f
0,2,221,138,1235,208,1250,307,e
0,2,221,139,1250,208,1265,307,j
0,2,221,140,1265,208,1280,307,l
0,2,221,141,1280,208,1295,307,t
0,2,221,142,1295,208,1310,307,r
0,2,221,143,1310,208,1325,307,i
0,2,221,144,1325,208,1347,307,n
0,2,221,145,1347,208,1370,307,o
0,2,221,146,1370,208,1392,307,g
0,2,221,147,1392,208,1415,307,l
0,2,221,148,1415,208,1430,307,æ
0,2,221,149,1430,208,1445,307,r
0,2,221,150,1445,208,1467,307,e
0,2,221,151,1467,208,1490,307,a
0,2,221,152,1490,208,1512,307,f
0,2,221,153,1512,208,1535,307,d
0,2,221,154,1535,208,1550,307,e
0,2,221,155,1550,208,1565,307,m
0,2,221,156,1565,208,1587,307,.
0,2,221,157,1587,208,1610,307,D
0,2,221,158,1610,208,1625,307,e
0,2,221,159,1625,208,1647,307,t
0,2,221,160,1647,208,1670,307,k
0,2,221,161,1670,208,1685,307,a
0,2,221,162,1685,208,1710,307,n
0,2,221,163,190,307,215,406,v
0,2,221,164,215,307,230,406,i
0,2,221,165,230,307,245,406,r
0,2,221,166,245,307,260,406,k
0,2,221,167,260,307,282,406,e
0,2,221,168,282,307,305,406,s
0,2,221,169,305,307,320,406,k
0,2,221,170,320,307,335,406,r
0,2,221,171,335,307,350,406,æ
0,2,221,172,350,307,365,406,m
0,2,221,173,365,307,380,406,m
0,2,221,174,380,307,395,406,e
0,2,221,175,395,307,410,406,n
0,2,221,176,410,307,425,406,d
0,2,221,177,425,307,447,406,e
0,2,221,178,447,307,470,406,f
0,2,221,179,470,307,485,406,o
0,2,221,180,485,307,507,406,r
0,2,221,181,507,307,530,406,m
0,2,221,182,530,307,545,406,å
0,2,221,183,545,307,560,406,s
0,2,221,184,560,307,575,406,k
0,2,221,185,575,307,597,406,e
0,2,221,186,597,307,620,406,v
0,2,221,187,620,307,635,406,e
0,2,221,188,635,307,657,406,d
0,2,221,189,657,307,687,406,I
0,2,221,190,687,307,710,406,s
0,2,221,191,710,307,725,406,l
0,2,221,192,725,307,740,406,e
0,2,221,193,740,307,762,406,t
0,2,221,194,762,307,785,406,i
0,2,221,195,785,307,800,406,k
0,2,221,196,800,307,815,406,k
0,2,221,197,815,307,830,406,e
0,2,221,198,830,307,852,406,","
0,2,221,199,852,307,875,406,h
0,2,221,200,875,307,890,406,v
0,2,221,201,890,307,905,406,a
0,2,221,202,905,307,927,406,d
0,2,221,203,927,307,957,406,I
0,2,221,204,957,307,980,406,g
0,2,221,205,980,307,995,406,e
0,2,221,206,995,307,1010,406,r
0,2,221,207,1010,307,1025,406,n
0,2,221,208,1025,307,1047,406,e
0,2,221,209,1047,307,1070,406,v
0,2,221,210,1070,307,1085,406,i
0,2,221,211,1085,307,1107,406,l
0,2,221,212,1107,307,1130,406,p
0,2,221,213,1130,307,1145,406,r
0,2,221,214,1145,307,1160,406,ø
0,2,221,215,1160,307,1175,406,v
0,2,221,216,1175,307,1197,406,e
0,2,221,217,1197,307,1227,406,–
0,2,221,218,1227,307,1250,406,o
0,2,221,219,1250,307,1272,406,g
0,2,221,220,1272,307,1295,406,d
0,2,221,221,1295,307,1310,406,e
0,2,221,222,1310,307,1332,406,t
